Date,GRG.L,JD.L,MAB.L,NXT.L,SMWH.L
2023-10-12,2382.194580078125,137.42117309570312,213.0,6922.74072265625,1247.2076416015625
2023-10-13,2312.24755859375,130.82257080078125,203.0,6848.79736328125,1221.2239990234375
2023-10-16,2342.224609375,133.8219451904297,209.0,7084.61767578125,1247.2076416015625
2023-10-17,2374.20068359375,136.72132873535156,211.60000610351562,7176.54833984375,1256.2017822265625
2023-10-18,2360.21142578125,133.4720001220703,210.1999969482422,7088.61572265625,1240.2120361328125
2023-10-19,2306.252197265625,129.9727325439453,206.8000030517578,6958.71337890625,1214.228515625
2023-10-20,2280.272216796875,126.27351379394531,203.1999969482422,6828.81201171875,1204.235107421875
2023-10-23,2310.249267578125,128.32308959960938,207.60000610351562,6952.71826171875,1219.225341796875
2023-10-24,2316.24462890625,128.92294311523438,204.39999389648438,6922.74072265625,1220.224853515625
2023-10-25,2294.26123046875,126.17352294921875,202.1999969482422,6858.7900390625,1195.2406005859375
2023-10-26,2296.260009765625,126.72341918945312,199.3000030517578,6810.82666015625,1176.2525634765625
2023-10-27,2318.2431640625,126.07354736328125,204.8000030517578,6816.8212890625,1168.2578125
2023-10-30,2334.23095703125,127.773193359375,206.8000030517578,6832.8095703125,1190.243896484375
2023-10-31,2368.20556640625,127.47325897216797,207.39999389648438,6878.77490234375,1159.263427734375
2023-11-01,2392.18701171875,126.57344055175781,212.8000030517578,7126.5859375,1160.2626953125
2023-11-02,2492.111083984375,126.42347717285156,219.0,7244.49658203125,1181.24951171875
2023-11-03,2510.097900390625,131.32244873046875,222.60000610351562,7324.43603515625,1205.2342529296875
2023-11-06,2480.120361328125,131.97232055664062,221.0,7200.5302734375,1175.25341796875
2023-11-07,2516.093505859375,134.17185974121094,221.39999389648438,7322.4375,1194.2412109375
2023-11-08,2532.081298828125,134.17185974121094,225.1999969482422,7332.43017578125,1188.2449951171875
2023-11-09,2544.072265625,134.5217742919922,229.0,7410.37109375,1248.2069091796875
2023-11-10,2536.078369140625,133.92190551757812,225.0,7376.39697265625,1239.2127685546875
2023-11-13,2536.078369140625,133.87191772460938,230.8000030517578,7526.28173828125,1246.2083740234375
2023-11-14,2596.03271484375,139.6707000732422,242.8000030517578,7630.20361328125,1317.1632080078125
2023-11-15,2610.02197265625,141.9202117919922,245.1999969482422,7724.1328125,1352.1409912109375
2023-11-16,2542.073486328125,137.0712432861328,242.0,7620.21142578125,1286.1827392578125
2023-11-17,2554.064453125,138.7209014892578,242.8000030517578,7708.14453125,1318.16259765625
2023-11-20,2544.072265625,139.07081604003906,243.1999969482422,7710.142578125,1319.161865234375
2023-11-21,2522.088623046875,144.56968688964844,240.0,7706.14599609375,1301.17333984375
2023-11-22,2546.0703125,150.31846618652344,238.1999969482422,7724.1328125,1324.1585693359375
2023-11-23,2488.1142578125,147.86898803710938,239.60000610351562,7730.1279296875,1315.1644287109375
2023-11-24,2502.103759765625,148.1688995361328,242.0,7788.08349609375,1317.1632080078125
2023-11-27,2488.1142578125,148.71881103515625,241.60000610351562,7818.06103515625,1311.1668701171875
2023-11-28,2476.12353515625,148.768798828125,240.60000610351562,7894.00390625,1304.1715087890625
2023-11-29,2488.1142578125,157.26699829101562,242.39999389648438,7923.98046875,1305.1707763671875
2023-11-30,2454.140380859375,157.01707458496094,221.60000610351562,7923.98046875,1266.195556640625
2023-12-01,2470.1279296875,160.3163604736328,224.39999389648438,8035.8955078125,1283.184814453125
2023-12-04,2440.150634765625,164.8654022216797,228.60000610351562,8091.853515625,1299.1744384765625
2023-12-05,2460.135498046875,164.96539306640625,228.60000610351562,8099.8466796875,1295.177001953125
2023-12-06,2522.088623046875,168.6146240234375,229.0,8117.83349609375,1307.1695556640625
2023-12-07,2504.102294921875,165.76817321777344,230.0,8004.5703125,1303.1719970703125
2023-12-08,2472.12646484375,166.91795349121094,233.60000610351562,7996.5751953125,1311.1668701171875
2023-12-11,2486.115966796875,172.56687927246094,234.0,8136.48046875,1310.1676025390625
2023-12-12,2486.115966796875,172.71682739257812,236.39999389648438,8102.50439453125,1321.16064453125
2023-12-13,2462.134033203125,170.11732482910156,232.60000610351562,8088.51318359375,1322.1600341796875
2023-12-14,2514.094970703125,175.1163787841797,240.0,8164.46142578125,1354.1396484375
2023-12-15,2506.10107421875,173.11676025390625,246.39999389648438,8148.47265625,1342.1473388671875
2023-12-18,2468.12939453125,171.4670867919922,248.0,8084.515625,1332.1536865234375
2023-12-19,2524.08740234375,172.46688842773438,248.39999389648438,8100.5048828125,1345.1453857421875
2023-12-20,2624.011474609375,174.2665557861328,255.0,8214.4267578125,1374.1268310546875
2023-12-21,2610.02197265625,173.9165802001953,251.8000030517578,8192.4423828125,1347.14404296875
2023-12-22,2610.02197265625,164.96832275390625,260.0,8204.4345703125,1329.1556396484375
2023-12-27,2634.00390625,167.86776733398438,259.0,8128.48583984375,1341.1478271484375
2023-12-28,2612.0205078125,167.41786193847656,259.20001220703125,8142.47705078125,1332.1536865234375
2023-12-29,2600.02978515625,165.9181365966797,257.79998779296875,8112.49658203125,1333.1529541015625
2024-01-02,2616.017333984375,160.56918334960938,254.0,8036.548828125,1310.1676025390625
2024-01-03,2598.031005859375,155.420166015625,256.20001220703125,8076.521484375,1312.166259765625
2024-01-04,2602.028076171875,119.6770248413086,255.8000030517578,8544.2041015625,1310.1676025390625
2024-01-05,2558.061279296875,120.07694244384766,255.39999389648438,8460.259765625,1302.172607421875
2024-01-08,2552.06591796875,119.32708740234375,262.20001220703125,8500.234375,1327.15673828125
2024-01-09,2472.12646484375,114.32804107666016,256.0,8420.2880859375,1311.1668701171875
2024-01-10,2600.02978515625,113.27825927734375,256.79998779296875,8538.208984375,1299.1744384765625
2024-01-11,2582.043212890625,110.2788314819336,248.0,8450.267578125,1251.4052734375
2024-01-12,2616.017333984375,114.42803192138672,250.8000030517578,8556.1953125,1254.4039306640625
2024-01-15,2638.000732421875,113.27825927734375,251.8000030517578,8478.2490234375,1233.4139404296875
2024-01-16,2659.984375,107.32939910888672,254.8000030517578,8552.19921875,1241.4100341796875
2024-01-17,2638.000732421875,108.77910614013672,264.0,8408.2958984375,1214.4228515625
2024-01-18,2657.985595703125,108.22921752929688,265.6000061035156,8380.3154296875,1209.4251708984375
2024-01-19,2687.962890625,111.22864532470703,267.0,8292.3759765625,1201.428955078125
2024-01-22,2705.94921875,114.67798614501953,269.6000061035156,8394.306640625,1205.4271240234375
2024-01-23,2693.95849609375,115.87775421142578,264.3999938964844,8290.3759765625,1204.427734375
2024-01-24,2639.999267578125,116.82756805419922,259.3999938964844,8380.3154296875,1212.423828125
2024-01-25,2655.987060546875,116.4776382446289,258.79998779296875,8488.2421875,1231.4146728515625
2024-01-26,2673.9736328125,117.77739715576172,260.0,8502.2314453125,1223.41845703125
2024-01-29,2649.99169921875,118.1273193359375,260.3999938964844,8502.2314453125,1205.4271240234375
2024-01-30,2663.981201171875,119.0771255493164,260.0,8638.1396484375,1217.42138671875
2024-01-31,2669.976806640625,117.02752685546875,260.20001220703125,8462.259765625,1210.424560546875
2024-02-01,2616.017333984375,114.92793273925781,257.6000061035156,8296.3720703125,1228.4161376953125
2024-02-02,2612.0205078125,112.97830963134766,259.20001220703125,8306.3662109375,1240.4105224609375
2024-02-05,2612.0205078125,107.02944946289062,252.0,8238.4111328125,1230.4151611328125
2024-02-06,2659.984375,110.72874450683594,251.8000030517578,8360.330078125,1252.4046630859375
2024-02-07,2661.98291015625,107.32939910888672,247.39999389648438,8350.3349609375,1239.4110107421875
2024-02-08,2681.9677734375,104.47994232177734,247.0,8284.3798828125,1238.411376953125
2024-02-09,2699.953857421875,103.98003387451172,244.8000030517578,8216.4267578125,1243.4090576171875
2024-02-12,2723.935546875,105.62971496582031,246.39999389648438,8342.341796875,1262.400146484375
2024-02-13,2675.971923828125,105.42975616455078,239.60000610351562,8170.45751953125,1236.412353515625
2024-02-14,2727.932373046875,108.22921752929688,240.1999969482422,8290.3759765625,1250.40576171875
2024-02-15,2749.916259765625,109.82891845703125,244.0,8394.306640625,1259.4014892578125
2024-02-16,2789.8857421875,112.07848358154297,242.0,8464.2578125,1257.40234375
2024-02-19,2797.879638671875,113.07828521728516,243.8000030517578,8494.23828125,1271.3958740234375
2024-02-20,2807.8720703125,112.178466796875,246.8000030517578,8528.2138671875,1285.3890380859375
2024-02-21,2777.894775390625,112.42840576171875,248.8000030517578,8548.201171875,1303.3804931640625
2024-02-22,2777.894775390625,113.42821502685547,250.39999389648438,8436.27734375,1295.38427734375
2024-02-23,2769.90087890625,115.37784576416016,244.1999969482422,8438.2763671875,1297.3834228515625
2024-02-26,2737.92529296875,114.47801208496094,243.39999389648438,8416.2900390625,1295.38427734375
2024-02-27,2699.953857421875,114.87794494628906,241.8000030517578,8356.33203125,1304.380126953125
2024-02-28,2671.97509765625,117.67739868164062,239.39999389648438,8348.3359375,1265.3985595703125
2024-02-29,2693.95849609375,117.87737274169922,235.0,8308.3642578125,1235.412841796875
2024-03-01,2745.919189453125,119.87698364257812,237.60000610351562,8404.298828125,1241.4100341796875
2024-03-04,2713.943115234375,118.22730255126953,235.39999389648438,8178.4521484375,1235.412841796875
2024-03-05,2771.8994140625,117.52743530273438,236.0,8294.373046875,1220.4200439453125
2024-03-06,2847.841796875,116.9775390625,240.8000030517578,8410.2958984375,1226.417236328125
2024-03-07,2857.83447265625,115.72777557373047,238.39999389648438,8314.3603515625,1234.413330078125
2024-03-08,2839.847900390625,115.67778778076172,238.8000030517578,8366.32421875,1241.4100341796875
2024-03-11,2837.849365234375,114.1780776977539,236.60000610351562,8386.3115234375,1247.4072265625
2024-03-12,2875.820556640625,117.87737274169922,238.8000030517578,8492.2392578125,1260.4010009765625
2024-03-13,2859.83251953125,113.07828521728516,244.1999969482422,8450.267578125,1269.396728515625
2024-03-14,2837.849365234375,111.82852935791016,242.60000610351562,8482.24609375,1245.4080810546875
2024-03-15,2841.84619140625,111.82852935791016,236.39999389648438,8496.2353515625,1239.4110107421875
2024-03-18,2831.85400390625,111.128662109375,235.60000610351562,8450.267578125,1227.4166259765625
2024-03-19,2827.857177734375,110.52877807617188,232.0,8472.2529296875,1220.4200439453125
2024-03-20,2815.8662109375,113.62818145751953,228.0,8504.2314453125,1212.423828125
2024-03-21,2855.835693359375,117.0775146484375,231.1999969482422,9071.845703125,1259.4014892578125
2024-03-22,2809.870361328125,109.72892761230469,228.60000610351562,9185.7685546875,1263.3995361328125
2024-03-25,2771.8994140625,110.07886505126953,222.1999969482422,9203.7568359375,1257.40234375
2024-03-26,2827.857177734375,114.1780776977539,224.60000610351562,9281.703125,1282.390625
2024-03-27,2857.83447265625,116.27767181396484,223.0,9181.771484375,1265.3985595703125
2024-03-28,2871.823486328125,134.47418212890625,225.8000030517578,9225.7421875,1316.3743896484375
2024-04-02,2797.879638671875,133.0244598388672,224.5,9043.865234375,1296.384033203125
2024-04-03,2831.85400390625,131.92466735839844,226.5,9007.888671875,1307.378662109375
2024-04-04,2801.87646484375,131.52474975585938,232.0,8941.93359375,1305.379638671875
2024-04-05,2799.878173828125,126.22576141357422,232.5,8816.01953125,1308.3782958984375
2024-04-08,2779.8935546875,124.42610168457031,234.0,8824.013671875,1314.3753662109375
2024-04-09,2751.91455078125,124.6260757446289,231.5,8736.07421875,1311.376708984375
2024-04-10,2775.896484375,124.07617950439453,234.5,8891.96875,1331.3671875
2024-04-11,2775.896484375,122.52647399902344,232.0,8979.908203125,1306.3790283203125
2024-04-12,2753.9130859375,118.67721557617188,231.5,9037.869140625,1276.3934326171875
2024-04-15,2793.882568359375,119.57704162597656,233.0,8943.9326171875,1262.400146484375
2024-04-16,2735.9267578125,116.87755584716797,229.0,8832.0078125,1246.40771484375
2024-04-17,2729.93115234375,119.02714538574219,228.0,8822.015625,1240.4105224609375
2024-04-18,2775.896484375,120.27690887451172,229.5,8838.0048828125,1247.4072265625
2024-04-19,2759.90869140625,116.92755126953125,230.0,8768.0517578125,1237.411865234375
2024-04-22,2783.890380859375,118.42726135253906,235.0,9049.8623046875,1275.3939208984375
2024-04-23,2799.878173828125,122.87640380859375,236.0,9183.7685546875,1279.3919677734375
2024-04-24,2777.894775390625,119.12712860107422,236.5,9193.763671875,1257.40234375
2024-04-25,2686.795654296875,116.27767181396484,236.0,9097.8291015625,1181.4384765625
2024-04-26,2698.790283203125,120.12694549560547,236.5,9113.818359375,1119.468017578125
2024-04-29,2760.7626953125,116.5776138305664,239.0,9035.8701171875,1130.4627685546875
2024-04-30,2722.779541015625,115.57781219482422,241.5,9001.8935546875,1096.4788818359375
2024-05-01,2714.782958984375,112.12847137451172,245.5,9057.85546875,1100.4769287109375
2024-05-02,2704.787353515625,113.82814025878906,242.5,8971.9140625,1091.481201171875
2024-05-03,2720.7802734375,115.67778778076172,246.5,9091.8330078125,1082.485595703125
2024-05-07,2764.7607421875,118.82717895507812,244.0,9099.8271484375,1093.480224609375
2024-05-08,2810.739990234375,116.77758026123047,248.5,9181.771484375,1101.4765625
2024-05-09,2796.746337890625,120.17691040039062,252.5,9197.7607421875,1089.482177734375
2024-05-10,2808.740966796875,121.87660217285156,255.5,9287.69921875,1106.4739990234375
2024-05-13,2816.737548828125,123.07637023925781,253.0,9255.7216796875,1110.47216796875
2024-05-14,2774.756103515625,123.12635803222656,256.5,9289.6982421875,1129.4632568359375
2024-05-15,2782.75244140625,126.82564544677734,256.0,9327.671875,1132.4619140625
2024-05-16,2772.757080078125,125.42591094970703,260.5,9385.6328125,1172.44287109375
2024-05-17,2828.732177734375,121.47667694091797,263.5,9419.611328125,1180.43896484375
2024-05-20,2842.7255859375,123.77623748779297,266.0,9361.6484375,1198.430419921875
2024-05-21,2842.7255859375,120.57685089111328,266.0,9373.6416015625,1192.4332275390625
2024-05-22,2814.73828125,120.87679290771484,292.5,9267.712890625,1167.445068359375
2024-05-23,2860.717529296875,121.47667694091797,297.0,9301.6904296875,1107.4737548828125
2024-05-24,2870.713134765625,121.42668151855469,301.0,9359.6513671875,1099.4774169921875
2024-05-28,2886.7060546875,128.02540588378906,297.5,9201.7587890625,1115.469970703125
2024-05-29,2896.70166015625,126.67567443847656,303.0,9303.6884765625,1099.4774169921875
2024-05-30,2938.6826171875,133.77432250976562,307.5,9329.6708984375,1169.444091796875
2024-05-31,2938.6826171875,127.47552490234375,308.0,9331.669921875,1149.4537353515625
2024-06-03,2936.68359375,133.92428588867188,308.0,9315.6806640625,1156.4503173828125
2024-06-04,2936.68359375,132.32460021972656,312.5,9409.6171875,1142.45703125
2024-06-05,2926.688232421875,126.2757568359375,304.0,9279.705078125,1146.455078125
2024-06-06,2876.71044921875,128.12539672851562,308.0,9275.7080078125,1166.4456787109375
2024-06-07,2848.72314453125,125.47590637207031,309.0,9239.732421875,1174.4417724609375
2024-06-10,2838.7275390625,124.3761215209961,308.5,9201.7587890625,1184.4371337890625
2024-06-11,2812.739013671875,123.57626342773438,305.5,9027.8759765625,1181.4384765625
2024-06-12,2844.724853515625,124.3761215209961,305.5,9169.779296875,1199.4300537109375
2024-06-13,2818.736572265625,122.03245544433594,300.0,9025.876953125,1178.43994140625
2024-06-14,2808.740966796875,120.73263549804688,295.0,9001.8935546875,1155.4508056640625
2024-06-17,2856.719482421875,120.48267364501953,299.0,9031.873046875,1182.4381103515625
2024-06-18,2876.71044921875,117.83306121826172,303.0,9033.8720703125,1190.434326171875
2024-06-19,2858.71875,119.78278350830078,298.0,8997.896484375,1177.4404296875
2024-06-20,2856.719482421875,125.88189697265625,294.0,9095.8291015625,1170.44384765625
2024-06-21,2840.7265625,126.08187103271484,301.0,9133.802734375,1170.44384765625
2024-06-24,2850.72216796875,129.9313201904297,294.0,9285.701171875,1190.434326171875
2024-06-25,2814.73828125,127.03173065185547,291.0,9251.7236328125,1149.4537353515625
2024-06-26,2764.7607421875,125.68192291259766,293.0,9137.8017578125,1147.45458984375
2024-06-27,2770.758056640625,126.33183288574219,288.0,9125.8095703125,1151.4527587890625
2024-06-28,2770.758056640625,119.48281860351562,285.5,9029.875,1131.462158203125
2024-07-01,2758.763427734375,119.33283996582031,287.0,9113.818359375,1131.462158203125
2024-07-02,2752.76611328125,117.58309936523438,282.5,9039.8671875,1125.4652099609375
2024-07-03,2802.743408203125,112.8837661743164,288.0,9105.8232421875,1165.4461669921875
2024-07-04,2808.740966796875,112.28385925292969,288.5,8933.3232421875,1165.4461669921875
2024-07-05,2874.71142578125,113.58366394042969,290.0,8931.32421875,1189.4346923828125
2024-07-08,2898.700927734375,113.63365936279297,294.5,9005.287109375,1193.432861328125
2024-07-09,2846.72412109375,111.48397064208984,293.5,8669.462890625,1157.4500732421875
2024-07-10,2898.700927734375,111.43397521972656,296.0,8887.34765625,1181.4384765625
2024-07-11,2900.69970703125,114.18358612060547,299.5,8905.337890625,1212.53662109375
2024-07-12,2900.69970703125,115.73336029052734,302.0,9103.2333984375,1211.5369873046875
2024-07-15,2880.70849609375,114.6335220336914,302.5,9015.2802734375,1213.5362548828125
2024-07-16,2868.714111328125,118.68293762207031,303.5,9065.25390625,1240.5260009765625
2024-07-17,2868.714111328125,116.63323211669922,303.5,8951.314453125,1237.5269775390625
2024-07-18,2866.715087890625,120.88262176513672,296.5,8921.330078125,1276.51220703125
2024-07-19,2842.7255859375,117.13316345214844,297.5,8935.322265625,1274.512939453125
2024-07-22,2868.714111328125,117.88304901123047,300.5,8767.41015625,1280.5106201171875
2024-07-23,2864.7158203125,119.83277130126953,303.0,8767.41015625,1275.5125732421875
2024-07-24,2844.724853515625,121.3825454711914,301.0,8735.4267578125,1260.518310546875
2024-07-25,2836.728515625,119.28285217285156,306.5,8683.455078125,1270.514404296875
2024-07-26,2898.700927734375,123.18228912353516,315.0,8807.388671875,1299.5032958984375
2024-07-29,2934.6845703125,128.28155517578125,308.0,8883.349609375,1291.5064697265625
2024-07-30,3080.619140625,129.4813690185547,315.5,9029.2724609375,1296.504638671875
2024-07-31,3132.595703125,131.5811004638672,311.0,9069.2529296875,1319.4957275390625
2024-08-01,3138.59326171875,132.4309539794922,317.0,9824.85546875,1311.498779296875
2024-08-02,3076.620849609375,123.73221588134766,302.0,9471.04296875,1247.5233154296875
2024-08-05,2948.677978515625,119.98274993896484,292.5,9283.1396484375,1243.5247802734375
2024-08-06,3028.642333984375,123.38225555419922,295.5,9355.1015625,1248.5228271484375
2024-08-07,3062.627197265625,125.931884765625,303.5,9471.04296875,1215.5355224609375
2024-08-08,3092.61376953125,122.5823745727539,301.0,9489.03125,1182.548095703125
2024-08-09,3120.60107421875,125.43196105957031,303.0,9515.01953125,1197.5423583984375
2024-08-12,3076.620849609375,120.33270263671875,308.0,9537.0068359375,1214.535888671875
2024-08-13,3108.6064453125,121.63250732421875,304.5,9648.94921875,1218.5343017578125
2024-08-14,3118.60205078125,122.93231964111328,310.5,9720.9111328125,1214.535888671875
2024-08-15,3156.5849609375,126.4818115234375,311.5,9840.84765625,1224.531982421875
2024-08-16,3126.5986328125,126.8317642211914,303.0,9802.8681640625,1209.5377197265625
2024-08-19,3140.59228515625,128.8314971923828,305.5,9974.7783203125,1228.5303955078125
2024-08-20,3090.61474609375,123.18228912353516,300.5,9908.8125,1216.5350341796875
2024-08-21,3164.581298828125,128.13157653808594,309.5,9966.783203125,1233.5286865234375
2024-08-22,3186.571533203125,141.82962036132812,308.5,10084.720703125,1244.5244140625
2024-08-23,3174.576904296875,149.22854614257812,309.0,10209.6552734375,1263.51708984375
2024-08-27,3158.584228515625,143.0794219970703,307.0,10099.712890625,1273.5133056640625
2024-08-28,3156.5849609375,137.2802734375,302.0,10099.712890625,1257.5194091796875
2024-08-29,3158.584228515625,138.0301513671875,296.0,10134.693359375,1281.51025390625
2024-08-30,3182.5732421875,137.93017578125,297.0,10159.681640625,1282.510009765625
2024-09-02,3158.584228515625,134.8306121826172,293.5,10104.7099609375,1282.510009765625
2024-09-03,3156.5849609375,133.53079223632812,285.0,10089.7177734375,1311.498779296875
2024-09-04,3168.57958984375,133.18084716796875,285.0,10044.7412109375,1289.50732421875
2024-09-05,3142.77978515625,134.23069763183594,286.0,9968.78125,1274.512939453125
2024-09-06,3112.791259765625,133.58079528808594,284.0,9920.8056640625,1244.5244140625
2024-09-09,3152.77587890625,135.83047485351562,288.0,10059.7333984375,1229.5301513671875
2024-09-10,3178.765869140625,140.47979736328125,293.0,10019.7548828125,1226.5313720703125
2024-09-11,3128.785400390625,139.7799072265625,288.5,10184.66796875,1359.48046875
2024-09-12,3150.776611328125,144.879150390625,291.5,10284.6162109375,1356.4814453125
2024-09-13,3170.768798828125,148.8785858154297,297.0,10304.6064453125,1390.4686279296875
2024-09-16,3174.767333984375,154.27783203125,297.0,10404.552734375,1384.470947265625
2024-09-17,3180.764892578125,159.67703247070312,297.0,10509.498046875,1408.4617919921875
2024-09-18,3164.771240234375,150.17840576171875,295.0,10329.5927734375,1427.4544677734375
2024-09-19,3188.761962890625,156.47750854492188,296.0,10384.5634765625,1430.4532470703125
2024-09-20,3138.781494140625,152.0281524658203,298.0,9970.7802734375,1399.4652099609375
2024-09-23,3136.7822265625,154.07785034179688,303.0,10094.7158203125,1428.4542236328125
2024-09-24,3116.789794921875,153.2279815673828,303.0,10089.7177734375,1437.45068359375
2024-09-25,3090.800048828125,153.87786865234375,297.0,10084.720703125,1444.447998046875
2024-09-26,3080.803955078125,154.07785034179688,304.5,10094.7158203125,1479.4345703125
2024-09-27,3092.799072265625,155.52764892578125,302.0,9736.90234375,1496.42822265625
2024-09-30,3122.787353515625,154.02784729003906,295.5,9776.880859375,1457.4429931640625
2024-10-01,2940.858154296875,149.47850036621094,295.0,9904.8134765625,1436.4510498046875
2024-10-02,2904.872314453125,140.32981872558594,287.0,9780.8798828125,1411.4605712890625
2024-10-03,2908.87060546875,142.42953491210938,286.5,9860.837890625,1411.4605712890625
2024-10-04,2890.87744140625,138.6300506591797,285.5,9932.7998046875,1438.4501953125
2024-10-07,2874.8837890625,134.28070068359375,282.5,9826.85546875,1424.45556640625
2024-10-08,2864.8876953125,131.7810516357422,279.0,9900.8173828125,1405.462890625
2024-10-09,2890.87744140625,132.3309783935547,279.5,9858.837890625,1409.4613037109375
2024-10-10,2852.892333984375,130.4812469482422,279.5,10044.7412109375,1394.467041015625
2024-10-11,2790.916259765625,131.0811767578125,278.0,10189.666015625,1399.4652099609375
2024-10-14,2786.91796875,129.83132934570312,273.0,10264.626953125,1394.467041015625
2024-10-15,2814.906982421875,132.88088989257812,271.0,10239.640625,1378.47314453125
2024-10-16,2854.8916015625,136.3303985595703,271.5,10439.53515625,1379.472900390625
2024-10-17,2898.87451171875,138.08013916015625,273.0,10449.5302734375,1384.470947265625
2024-10-18,2916.867431640625,136.58038330078125,275.0,10239.640625,1399.4652099609375
2024-10-21,2882.880615234375,133.9307403564453,268.0,10164.677734375,1396.46630859375
2024-10-22,2876.883056640625,134.08071899414062,272.5,10054.736328125,1421.456787109375
2024-10-23,2876.883056640625,134.4806671142578,270.0,9982.775390625,1399.4652099609375
2024-10-24,2878.882080078125,133.18084716796875,270.5,9868.833984375,1391.46826171875
2024-10-25,2868.885986328125,131.9310302734375,270.0,9994.767578125,1396.46630859375
2024-10-28,2828.901611328125,132.9808807373047,270.5,10104.7099609375,1405.462890625
2024-10-29,2772.92333984375,128.0815887451172,260.5,10064.732421875,1385.470458984375
2024-10-30,2802.91162109375,127.03173065185547,258.5,10179.6708984375,1387.4697265625
2024-10-31,2740.935791015625,123.982177734375,250.5,9784.876953125,1319.4957275390625
2024-11-01,2764.926513671875,123.58222198486328,252.5,9908.8125,1321.4949951171875
2024-11-04,2770.924072265625,124.63208770751953,253.5,9876.830078125,1324.4937744140625
2024-11-05,2788.917236328125,123.08230590820312,250.5,10034.7470703125,1304.50146484375
2024-11-06,2792.91552734375,122.93231964111328,251.0,9896.818359375,1304.50146484375
2024-11-07,2804.910888671875,123.98550415039062,252.5,9916.8095703125,1335.489501953125
2024-11-08,2636.97607421875,120.73587799072266,233.0,9856.83984375,1318.4962158203125
2024-11-11,2666.964599609375,119.6360092163086,235.0,9824.85546875,1324.4937744140625
2024-11-12,2610.986328125,117.23628997802734,231.0,9730.9052734375,1299.5032958984375
2024-11-13,2606.98779296875,116.2863998413086,233.5,9668.9375,1300.5030517578125
2024-11-14,2652.969970703125,116.98631286621094,234.5,9521.015625,1259.5185546875
2024-11-15,2650.970703125,118.38615417480469,231.5,9505.0234375,1258.51904296875
2024-11-18,2642.973876953125,115.98643493652344,234.0,9441.0576171875,1258.51904296875
2024-11-19,2656.96826171875,116.78633880615234,236.0,9473.0400390625,1266.515869140625
2024-11-20,2646.97216796875,112.9367904663086,233.5,9371.09375,1264.5167236328125
2024-11-21,2640.974609375,95.42884063720703,237.0,9547.001953125,1240.5260009765625
2024-11-22,2712.946533203125,93.4490737915039,242.0,9758.8916015625,1252.521240234375
2024-11-25,2704.94970703125,102.78797912597656,244.5,9832.8525390625,1257.5194091796875
2024-11-26,2676.960693359375,101.13816833496094,245.0,9790.875,1242.525146484375
2024-11-27,2696.952880859375,101.63811492919922,249.0,9822.8583984375,1240.5260009765625
2024-11-28,2698.9521484375,103.38790893554688,249.0,9856.83984375,1244.5244140625
2024-11-29,2700.951416015625,101.78809356689453,246.5,10074.7255859375,1229.5301513671875
2024-12-02,2714.94580078125,102.73798370361328,245.5,10204.658203125,1231.529296875
2024-12-03,2760.927978515625,102.8879623413086,253.5,10154.68359375,1255.5201416015625
2024-12-04,2756.9296875,102.68798828125,250.0,10299.6083984375,1263.51708984375
2024-12-05,2746.93359375,102.38803100585938,250.0,10225.390625,1253.52099609375
2024-12-06,2756.9296875,104.63776397705078,248.0,9995.4951171875,1254.5206298828125
2024-12-09,2778.921142578125,104.43778228759766,246.5,9791.5869140625,1243.5247802734375
2024-12-10,2786.91796875,102.58800506591797,243.0,9711.623046875,1225.5316162109375
2024-12-11,2786.91796875,102.53800964355469,242.5,9745.607421875,1236.5274658203125
2024-12-12,2780.920166015625,101.98806762695312,243.0,9765.5986328125,1231.529296875
2024-12-13,2832.900146484375,100.0383071899414,238.5,9899.5390625,1207.53857421875
2024-12-16,2814.906982421875,98.96842956542969,237.0,9849.5615234375,1190.5450439453125
2024-12-17,2776.921875,96.22874450683594,233.5,9801.58203125,1174.551025390625
2024-12-18,2792.91552734375,97.36861419677734,240.0,9895.5400390625,1180.548828125
2024-12-19,2760.927978515625,97.0886459350586,245.5,9777.5927734375,1169.552978515625
2024-12-20,2764.926513671875,94.9888916015625,246.5,9801.58203125,1177.550048828125
2024-12-23,2728.9404296875,94.06900024414062,245.0,9741.609375,1183.547607421875
2024-12-24,2772.92333984375,94.90890502929688,246.0,9841.564453125,1199.5416259765625
2024-12-27,2758.928955078125,93.9690170288086,242.0,9585.6787109375,1182.548095703125
2024-12-30,2746.93359375,92.80915069580078,242.5,9495.7197265625,1177.550048828125
